"LOCATION","Country","SEX","Sex","AGE","Age","TIME","Time","Value","Flag Codes","Flags"
"CZE","Czechia","T","Total","35_39","35 to 39","2037","2037",562135,,
"CZE","Czechia","T","Total","35_39","35 to 39","2038","2038",565436,,
"CZE","Czechia","T","Total","35_39","35 to 39","2039","2039",571287,,
"CZE","Czechia","T","Total","35_39","35 to 39","2040","2040",581919,,
"CZE","Czechia","T","Total","35_39","35 to 39","2041","2041",596118,,
"CZE","Czechia","T","Total","35_39","35 to 39","2042","2042",614445,,
"CZE","Czechia","T","Total","35_39","35 to 39","2043","2043",638339,,
"CZE","Czechia","T","Total","35_39","35 to 39","2044","2044",661690,,
"CZE","Czechia","T","Total","35_39","35 to 39","2045","2045",678303,,
"DNK","Denmark","T","Total","35_39","35 to 39","2022","2022",340964,,
"DNK","Denmark","T","Total","35_39","35 to 39","2023","2023",351406,,
"DNK","Denmark","T","Total","35_39","35 to 39","2024","2024",360457,,
"DNK","Denmark","T","Total","35_39","35 to 39","2025","2025",368720,,
"DNK","Denmark","T","Total","35_39","35 to 39","2026","2026",377652,,
"DNK","Denmark","T","Total","35_39","35 to 39","2027","2027",386738,,
"DNK","Denmark","T","Total","35_39","35 to 39","2028","2028",394978,,
"DNK","Denmark","T","Total","35_39","35 to 39","2029","2029",401482,,
"DNK","Denmark","T","Total","35_39","35 to 39","2030","2030",406859,,
"DNK","Denmark","T","Total","35_39","35 to 39","2031","2031",409702,,
"DNK","Denmark","T","Total","35_39","35 to 39","2032","2032",409776,,
"DNK","Denmark","T","Total","35_39","35 to 39","2033","2033",407981,,
"DNK","Denmark","T","Total","35_39","35 to 39","2034","2034",404454,,
"DNK","Denmark","T","Total","35_39","35 to 39","2035","2035",400244,,
"DNK","Denmark","T","Total","35_39","35 to 39","2036","2036",396963,,
"DNK","Denmark","T","Total","35_39","35 to 39","2037","2037",393542,,
"DNK","Denmark","T","Total","35_39","35 to 39","2038","2038",390852,,
"DNK","Denmark","T","Total","35_39","35 to 39","2039","2039",389450,,
"DNK","Denmark","T","Total","35_39","35 to 39","2040","2040",387738,,
"DNK","Denmark","T","Total","35_39","35 to 39","2041","2041",387050,,
"DNK","Denmark","T","Total","35_39","35 to 39","2042","2042",387943,,
"DNK","Denmark","T","Total","35_39","35 to 39","2043","2043",389052,,
"DNK","Denmark","T","Total","35_39","35 to 39","2044","2044",389156,,
"DNK","Denmark","T","Total","35_39","35 to 39","2045","2045",388334,,
"FIN","Finland","T","Total","35_39","35 to 39","2022","2022",365145,,
"FIN","Finland","T","Total","35_39","35 to 39","2023","2023",366362,,
"FIN","Finland","T","Total","35_39","35 to 39","2024","2024",367703,,
"FIN","Finland","T","Total","35_39","35 to 39","2025","2025",370685,,
"FIN","Finland","T","Total","35_39","35 to 39","2026","2026",375666,,
"FIN","Finland","T","Total","35_39","35 to 39","2027","2027",381687,,
"FIN","Finland","T","Total","35_39","35 to 39","2028","2028",385128,,
"FIN","Finland","T","Total","35_39","35 to 39","2029","2029",385330,,
"FIN","Finland","T","Total","35_39","35 to 39","2030","2030",383709,,
"FIN","Finland","T","Total","35_39","35 to 39","2031","2031",379435,,
"FIN","Finland","T","Total","35_39","35 to 39","2032","2032",373070,,
"FIN","Finland","T","Total","35_39","35 to 39","2033","2033",365438,,
"FIN","Finland","T","Total","35_39","35 to 39","2034","2034",358294,,
"FIN","Finland","T","Total","35_39","35 to 39","2035","2035",351934,,
"FIN","Finland","T","Total","35_39","35 to 39","2036","2036",346522,,
"FIN","Finland","T","Total","35_39","35 to 39","2037","2037",342225,,
"FIN","Finland","T","Total","35_39","35 to 39","2038","2038",340042,,
"FIN","Finland","T","Total","35_39","35 to 39","2039","2039",339545,,
"FIN","Finland","T","Total","35_39","35 to 39","2040","2040",339730,,
"FIN","Finland","T","Total","35_39","35 to 39","2041","2041",341657,,
"FIN","Finland","T","Total","35_39","35 to 39","2042","2042",344868,,
"FIN","Finland","T","Total","35_39","35 to 39","2043","2043",348086,,
"FIN","Finland","T","Total","35_39","35 to 39","2044","2044",351051,,
"FIN","Finland","T","Total","35_39","35 to 39","2045","2045",354146,,
"FRA","France","T","Total","35_39","35 to 39","2022","2022",4194429,,
"FRA","France","T","Total","35_39","35 to 39","2023","2023",4202348,,
"FRA","France","T","Total","35_39","35 to 39","2024","2024",4219923,,
"FRA","France","T","Total","35_39","35 to 39","2025","2025",4218680,,
"FRA","France","T","Total","35_39","35 to 39","2026","2026",4199577,,
"FRA","France","T","Total","35_39","35 to 39","2027","2027",4167409,,
"FRA","France","T","Total","35_39","35 to 39","2028","2028",4117765,,
"FRA","France","T","Total","35_39","35 to 39","2029","2029",4055092,,
"FRA","France","T","Total","35_39","35 to 39","2030","2030",4004745,,
"FRA","France","T","Total","35_39","35 to 39","2031","2031",3974877,,
"FRA","France","T","Total","35_39","35 to 39","2032","2032",3960065,,
"FRA","France","T","Total","35_39","35 to 39","2033","2033",3970736,,
"FRA","France","T","Total","35_39","35 to 39","2034","2034",4007857,,
"FRA","France","T","Total","35_39","35 to 39","2035","2035",4065639,,
"FRA","France","T","Total","35_39","35 to 39","2036","2036",4131169,,
"FRA","France","T","Total","35_39","35 to 39","2037","2037",4186514,,
"FRA","France","T","Total","35_39","35 to 39","2038","2038",4230934,,
"FRA","France","T","Total","35_39","35 to 39","2039","2039",4266026,,
"FRA","France","T","Total","35_39","35 to 39","2040","2040",4277803,,
"FRA","France","T","Total","35_39","35 to 39","2041","2041",4278819,,
"FRA","France","T","Total","35_39","35 to 39","2042","2042",4288769,,
"FRA","France","T","Total","35_39","35 to 39","2043","2043",4300019,,
"FRA","France","T","Total","35_39","35 to 39","2044","2044",4311384,,
"FRA","France","T","Total","35_39","35 to 39","2045","2045",4322152,,
"DEU","Germany","T","Total","35_39","35 to 39","2022","2022",5413652,,
"DEU","Germany","T","Total","35_39","35 to 39","2023","2023",5566166,,
"DEU","Germany","T","Total","35_39","35 to 39","2024","2024",5692678,,
"DEU","Germany","T","Total","35_39","35 to 39","2025","2025",5798707,,
"DEU","Germany","T","Total","35_39","35 to 39","2026","2026",5841980,,
"DEU","Germany","T","Total","35_39","35 to 39","2027","2027",5793016,,
"DEU","Germany","T","Total","35_39","35 to 39","2028","2028",5694673,,
"DEU","Germany","T","Total","35_39","35 to 39","2029","2029",5575772,,
"DEU","Germany","T","Total","35_39","35 to 39","2030","2030",5446320,,
"DEU","Germany","T","Total","35_39","35 to 39","2031","2031",5362223,,
"DEU","Germany","T","Total","35_39","35 to 39","2032","2032",5356877,,
"DEU","Germany","T","Total","35_39","35 to 39","2033","2033",5363910,,
"DEU","Germany","T","Total","35_39","35 to 39","2034","2034",5366251,,
"DEU","Germany","T","Total","35_39","35 to 39","2035","2035",5372254,,
"DEU","Germany","T","Total","35_39","35 to 39","2036","2036",5342608,,
"DEU","Germany","T","Total","35_39","35 to 39","2037","2037",5259556,,
"DEU","Germany","T","Total","35_39","35 to 39","2038","2038",5164908,,
"DEU","Germany","T","Total","35_39","35 to 39","2039","2039",5083346,,
"DEU","Germany","T","Total","35_39","35 to 39","2040","2040",5005497,,
"DEU","Germany","T","Total","35_39","35 to 39","2041","2041",4939989,,
"DEU","Germany","T","Total","35_39","35 to 39","2042","2042",4904301,,
"DEU","Germany","T","Total","35_39","35 to 39","2043","2043",4893267,,
"DEU","Germany","T","Total","35_39","35 to 39","2044","2044",4880851,,
"DEU","Germany","T","Total","35_39","35 to 39","2045","2045",4869956,,
"GRC","Greece","T","Total","35_39","35 to 39","2022","2022",662022,,
"GRC","Greece","T","Total","35_39","35 to 39","2023","2023",631065,,
"GRC","Greece","T","Total","35_39","35 to 39","2024","2024",603518,,
"GRC","Greece","T","Total","35_39","35 to 39","2025","2025",581041,,
"GRC","Greece","T","Total","35_39","35 to 39","2026","2026",563905,,
"GRC","Greece","T","Total","35_39","35 to 39","2027","2027",550421,,
"GRC","Greece","T","Total","35_39","35 to 39","2028","2028",537342,,
"GRC","Greece","T","Total","35_39","35 to 39","2029","2029",525595,,
"GRC","Greece","T","Total","35_39","35 to 39","2030","2030",516480,,
"GRC","Greece","T","Total","35_39","35 to 39","2031","2031",507689,,
"GRC","Greece","T","Total","35_39","35 to 39","2032","2032",499838,,
"GRC","Greece","T","Total","35_39","35 to 39","2033","2033",492979,,
"GRC","Greece","T","Total","35_39","35 to 39","2034","2034",486408,,
"GRC","Greece","T","Total","35_39","35 to 39","2035","2035",481163,,
"GRC","Greece","T","Total","35_39","35 to 39","2036","2036",478986,,
"GRC","Greece","T","Total","35_39","35 to 39","2037","2037",479819,,
"GRC","Greece","T","Total","35_39","35 to 39","2038","2038",483540,,
"GRC","Greece","T","Total","35_39","35 to 39","2039","2039",488998,,
"GRC","Greece","T","Total","35_39","35 to 39","2040","2040",494830,,
"GRC","Greece","T","Total","35_39","35 to 39","2041","2041",501051,,
"GRC","Greece","T","Total","35_39","35 to 39","2042","2042",507675,,
"GRC","Greece","T","Total","35_39","35 to 39","2043","2043",515732,,
"GRC","Greece","T","Total","35_39","35 to 39","2044","2044",525601,,
"GRC","Greece","T","Total","35_39","35 to 39","2045","2045",532740,,
"HUN","Hungary","T","Total","35_39","35 to 39","2022","2022",620434,,
"HUN","Hungary","T","Total","35_39","35 to 39","2023","2023",620259,,
"HUN","Hungary","T","Total","35_39","35 to 39","2024","2024",623924,,
"HUN","Hungary","T","Total","35_39","35 to 39","2025","2025",628040,,
"HUN","Hungary","T","Total","35_39","35 to 39","2026","2026",632996,,
"HUN","Hungary","T","Total","35_39","35 to 39","2027","2027",638042,,
"HUN","Hungary","T","Total","35_39","35 to 39","2028","2028",640172,,
"HUN","Hungary","T","Total","35_39","35 to 39","2029","2029",639736,,
"HUN","Hungary","T","Total","35_39","35 to 39","2030","2030",635269,,
"HUN","Hungary","T","Total","35_39","35 to 39","2031","2031",623885,,
"HUN","Hungary","T","Total","35_39","35 to 39","2032","2032",606908,,
"HUN","Hungary","T","Total","35_39","35 to 39","2033","2033",587975,,
"HUN","Hungary","T","Total","35_39","35 to 39","2034","2034",568315,,
"HUN","Hungary","T","Total","35_39","35 to 39","2035","2035",551264,,
"HUN","Hungary","T","Total","35_39","35 to 39","2036","2036",539954,,
"HUN","Hungary","T","Total","35_39","35 to 39","2037","2037",535015,,
"HUN","Hungary","T","Total","35_39","35 to 39","2038","2038",534362,,
"HUN","Hungary","T","Total","35_39","35 to 39","2039","2039",535737,,
"HUN","Hungary","T","Total","35_39","35 to 39","2040","2040",538581,,
"HUN","Hungary","T","Total","35_39","35 to 39","2041","2041",543227,,
"HUN","Hungary","T","Total","35_39","35 to 39","2042","2042",547768,,
"HUN","Hungary","T","Total","35_39","35 to 39","2043","2043",552466,,
"HUN","Hungary","T","Total","35_39","35 to 39","2044","2044",557514,,
"HUN","Hungary","T","Total","35_39","35 to 39","2045","2045",555692,,
"ISL","Iceland","T","Total","35_39","35 to 39","2022","2022",26715,,
"ISL","Iceland","T","Total","35_39","35 to 39","2023","2023",27665,,
"ISL","Iceland","T","Total","35_39","35 to 39","2024","2024",28965,,
"ISL","Iceland","T","Total","35_39","35 to 39","2025","2025",30589,,
"ISL","Iceland","T","Total","35_39","35 to 39","2026","2026",32395,,
"ISL","Iceland","T","Total","35_39","35 to 39","2027","2027",34114,,
"ISL","Iceland","T","Total","35_39","35 to 39","2028","2028",35614,,
"ISL","Iceland","T","Total","35_39","35 to 39","2029","2029",36762,,
"ISL","Iceland","T","Total","35_39","35 to 39","2030","2030",37385,,
"ISL","Iceland","T","Total","35_39","35 to 39","2031","2031",37701,,
"ISL","Iceland","T","Total","35_39","35 to 39","2032","2032",37876,,
"ISL","Iceland","T","Total","35_39","35 to 39","2033","2033",37593,,
"ISL","Iceland","T","Total","35_39","35 to 39","2034","2034",37009,,
"ISL","Iceland","T","Total","35_39","35 to 39","2035","2035",36483,,
"ISL","Iceland","T","Total","35_39","35 to 39","2036","2036",35806,,
"ISL","Iceland","T","Total","35_39","35 to 39","2037","2037",34799,,
"ISL","Iceland","T","Total","35_39","35 to 39","2038","2038",33754,,
"ISL","Iceland","T","Total","35_39","35 to 39","2039","2039",32882,,
"ISL","Iceland","T","Total","35_39","35 to 39","2040","2040",32075,,
"ISL","Iceland","T","Total","35_39","35 to 39","2041","2041",31413,,
"ISL","Iceland","T","Total","35_39","35 to 39","2042","2042",31109,,
"ISL","Iceland","T","Total","35_39","35 to 39","2043","2043",31109,,
"ISL","Iceland","T","Total","35_39","35 to 39","2044","2044",31274,,
"ISL","Iceland","T","Total","35_39","35 to 39","2045","2045",31490,,
"IRL","Ireland","T","Total","35_39","35 to 39","2022","2022",364961,,
"IRL","Ireland","T","Total","35_39","35 to 39","2023","2023",358086,,
"IRL","Ireland","T","Total","35_39","35 to 39","2024","2024",351083,,
"IRL","Ireland","T","Total","35_39","35 to 39","2025","2025",344151,,
"IRL","Ireland","T","Total","35_39","35 to 39","2026","2026",338616,,
"IRL","Ireland","T","Total","35_39","35 to 39","2027","2027",335239,,
"IRL","Ireland","T","Total","35_39","35 to 39","2028","2028",332207,,
"IRL","Ireland","T","Total","35_39","35 to 39","2029","2029",329947,,
"IRL","Ireland","T","Total","35_39","35 to 39","2030","2030",329471,,
"IRL","Ireland","T","Total","35_39","35 to 39","2031","2031",330226,,
"IRL","Ireland","T","Total","35_39","35 to 39","2032","2032",334322,,
"IRL","Ireland","T","Total","35_39","35 to 39","2033","2033",341108,,
"IRL","Ireland","T","Total","35_39","35 to 39","2034","2034",348518,,
"IRL","Ireland","T","Total","35_39","35 to 39","2035","2035",355853,,
"IRL","Ireland","T","Total","35_39","35 to 39","2036","2036",362646,,
"IRL","Ireland","T","Total","35_39","35 to 39","2037","2037",367748,,
"IRL","Ireland","T","Total","35_39","35 to 39","2038","2038",371198,,
"IRL","Ireland","T","Total","35_39","35 to 39","2039","2039",374235,,
"IRL","Ireland","T","Total","35_39","35 to 39","2040","2040",377704,,
"IRL","Ireland","T","Total","35_39","35 to 39","2041","2041",382162,,
"IRL","Ireland","T","Total","35_39","35 to 39","2042","2042",388550,,
"IRL","Ireland","T","Total","35_39","35 to 39","2043","2043",397124,,
"IRL","Ireland","T","Total","35_39","35 to 39","2044","2044",406156,,
"IRL","Ireland","T","Total","35_39","35 to 39","2045","2045",414422,,
"ITA","Italy","T","Total","35_39","35 to 39","2022","2022",3388097,,
"ITA","Italy","T","Total","35_39","35 to 39","2023","2023",3355151,,
"ITA","Italy","T","Total","35_39","35 to 39","2024","2024",3337223,,
"ITA","Italy","T","Total","35_39","35 to 39","2025","2025",3326276,,
"ITA","Italy","T","Total","35_39","35 to 39","2026","2026",3329177,,
"ITA","Italy","T","Total","35_39","35 to 39","2027","2027",3341609,,
"ITA","Italy","T","Total","35_39","35 to 39","2028","2028",3340067,,
"ITA","Italy","T","Total","35_39","35 to 39","2029","2029",3324746,,
"ITA","Italy","T","Total","35_39","35 to 39","2030","2030",3311495,,
"ITA","Italy","T","Total","35_39","35 to 39","2031","2031",3304601,,
"ITA","Italy","T","Total","35_39","35 to 39","2032","2032",3305785,,
"ITA","Italy","T","Total","35_39","35 to 39","2033","2033",3320943,,
"ITA","Italy","T","Total","35_39","35 to 39","2034","2034",3354012,,
"ITA","Italy","T","Total","35_39","35 to 39","2035","2035",3395670,,
"ITA","Italy","T","Total","35_39","35 to 39","2036","2036",3434886,,
"ITA","Italy","T","Total","35_39","35 to 39","2037","2037",3462631,,
"ITA","Italy","T","Total","35_39","35 to 39","2038","2038",3487064,,
"ITA","Italy","T","Total","35_39","35 to 39","2039","2039",3519309,,
"ITA","Italy","T","Total","35_39","35 to 39","2040","2040",3550905,,
"ITA","Italy","T","Total","35_39","35 to 39","2041","2041",3579186,,
"ITA","Italy","T","Total","35_39","35 to 39","2042","2042",3612413,,
"ITA","Italy","T","Total","35_39","35 to 39","2043","2043",3641524,,
"ITA","Italy","T","Total","35_39","35 to 39","2044","2044",3654673,,
"ITA","Italy","T","Total","35_39","35 to 39","2045","2045",3653809,,
"JPN","Japan","T","Total","35_39","35 to 39","2022","2022",7081874,,
"JPN","Japan","T","Total","35_39","35 to 39","2023","2023",6900143,,
"JPN","Japan","T","Total","35_39","35 to 39","2024","2024",6701140,,
"JPN","Japan","T","Total","35_39","35 to 39","2025","2025",6521391,,
"JPN","Japan","T","Total","35_39","35 to 39","2026","2026",6376105,,
"JPN","Japan","T","Total","35_39","35 to 39","2027","2027",6262223,,
"JPN","Japan","T","Total","35_39","35 to 39","2028","2028",6171486,,
"JPN","Japan","T","Total","35_39","35 to 39","2029","2029",6149698,,
"JPN","Japan","T","Total","35_39","35 to 39","2030","2030",6167624,,
"JPN","Japan","T","Total","35_39","35 to 39","2031","2031",6192579,,
"JPN","Japan","T","Total","35_39","35 to 39","2032","2032",6218140,,
"JPN","Japan","T","Total","35_39","35 to 39","2033","2033",6260941,,
"JPN","Japan","T","Total","35_39","35 to 39","2034","2034",6259093,,
"JPN","Japan","T","Total","35_39","35 to 39","2035","2035",6244168,,
"JPN","Japan","T","Total","35_39","35 to 39","2036","2036",6214757,,
"JPN","Japan","T","Total","35_39","35 to 39","2037","2037",6161453,,
